new_id;id:ID;names;size;labels;rho
1897;NGFR;NGFR;429;gene:protein;0.6480647544999998
1898;RNF5;RNF5;192;gene:protein;0.5939199717948718
1899;CSPG4;CSPG4;286;gene:protein;0.5744772666666667
1900;thymus;thymus;780;enzyme source;0.5
1901;ISG15;ISG15;318;gene:protein;0.6813772334090911
1902;vesicle_cargo_loading;vesicle cargo loading;6;biological process;0.503236025
1903;Bafilomycin_A1;Bafilomycin A1;113;drug;0.5
1904;AREG;AREG;398;gene:protein;0.6807337316923079
1905;erythrocyte_maturation;erythrocyte maturation;1;biological process;0.33333334
1906;trans-Golgi_network;trans-Golgi network;70;cellular component;0.5190780582222223
1907;PTHLH;PTHLH;103;gene:protein;0.6072773788372092
1908;S100A8;S100A8;303;gene:protein;0.6589549458461539
1909;AFP;AFP;1174;gene:protein;0.5766204380769229
1910;Cannabidiol;Cannabidiol;10;drug;0.5264767266666667
1911;ketotifen;ketotifen;2;drug;0.5
1912;sorafenib;sorafenib;1797;drug;0.5
1913;Durvalumab;Durvalumab;144;drug;0.5664003607017544
1914;DCR;DCR;93;gene;0.5
1915;reticuloendothelial_system;reticuloendothelial system;47;enzyme source;0.5
1916;Cemiplimab;Cemiplimab;15;drug;0.5933666046153847
1917;Camrelizumab;Camrelizumab;2;drug;0.5680360499999999
1918;MT1E;MT1E;554;gene:protein;0.5840997881102362
1919;Lenvatinib;Lenvatinib;95;drug;0.5130702203448276
1920;CDK5;CDK5;1890;gene:protein;0.622536782077922
1921;GDE1;GDE1;944;gene:protein;0.517456286783217
1922;APP;APP;987;gene:protein;0.6292455760869565
1923;PSEN1;PSEN1;406;gene:protein;0.4246215677647058
1924;GTDC1;GTDC1;1;gene:protein;0.5
1925;MAPT;MAPT;3809;gene:protein;0.6013877789510489
1926;MIR384;MIR384;24;gene;0.5
1927;MIR31;MIR31;247;gene;0.5
1928;MIR193B;MIR193B;172;gene;0.5022624452941176
1929;MIR146A;MIR146A;849;gene;0.5
1930;CyA;CyA;46;other;0.5322275409999999
1931;rheumatoid_arthritis;rheumatoid arthritis;542;disease;0.3333333399999986
1932;PLEC;PLEC;219;gene:protein;0.5993122209090909
1933;MTX;MTX;1450;other;0.5323997336094671
1934;LTA;LTA;1464;gene:protein;0.5863977169747899
1935;IRAK1;IRAK1;349;gene:protein;0.6902595294594595
1936;gut;gut;1480;enzyme source;0.5
1937;mRNA_catabolic_process;mRNA catabolic process;199;biological process;0.5069518389781023
1938;robust_nucleus_of_arcopallium;robust nucleus of arcopallium;2446;enzyme source;0.5
1939;chronic_granulomatous_disease;chronic granulomatous disease;35;disease;0.3701140881249999
1940;Methotrexate;Methotrexate;48;drug;0.5183295412903227
1941;aldehyde_dehydrogenase_[NAD(P)+]_activity;aldehyde dehydrogenase [NAD(P)+] activity;1193;molecular function;0.500373594825175
1942;POU5F1;POU5F1;849;gene:protein;0.6699836548430494
1943;LXN;LXN;4;gene:protein;0.5333775000000001
1944;testis;testis;593;enzyme source;0.5001496559143969
1945;PIWIL1;PIWIL1;340;gene:protein;0.6246870297142859
1946;NANOG;NANOG;265;gene:protein;0.6658082431578949
1947;DNMT3A;DNMT3A;834;gene:protein;0.6550379423873874
1948;DNMT3B;DNMT3B;407;gene:protein;0.6390862884251969
1949;SOX2;SOX2;1421;gene:protein;0.6642159734482763
1950;LINC00273;LINC00273;127;gene;0.5
1951;CHTOP;CHTOP;105;gene:protein;0.5865880877777778
1952;MAG;MAG;150;gene:protein;0.5504550083333333
1953;peripheral_nervous_system;peripheral nervous system;236;enzyme source;0.392033019411765
1954;methotrexate;methotrexate;864;drug;0.5072618134052758
1955;Romosozumab;Romosozumab;256;drug;0.5378424504545454
1956;ACP5;ACP5;159;gene:protein;0.5304340571296295
1957;Teriparatide;Teriparatide;339;drug;0.5108121035714286
1958;neuron_projection;neuron projection;103;cellular component;0.5013704266666666
1959;disc;disc;792;enzyme source;0.502021313836478
1960;PLXNA2;PLXNA2;184;gene:protein;0.5434666629411764
1961;optic_nerve;optic nerve;116;enzyme source;0.5
1962;scotoma;scotoma;2;disease;0.5
1963;papilledema;papilledema;11;disease;0.5
1964;intracranial_hypertension;intracranial hypertension;2;disease;0.33333334
1965;succinate-CoA_ligase_(ADP-forming)_activity;succinate-CoA ligase (ADP-forming) activity;1477;molecular function;0.5
1966;endocytic_recycling;endocytic recycling;9;biological process;0.33333334
1967;IRAK4;IRAK4;64;gene:protein;0.6681486251612904
1968;CUX2;CUX2;3;gene:protein;0.5580208
1969;REG1A;REG1A;128;gene:protein;0.5719000433333333
1970;nucleosome;nucleosome;248;cellular component;0.25
1971;extramedullary_plasmacytoma;extramedullary plasmacytoma;147;disease;0.5037375418604652
1972;SLC31A1;SLC31A1;64;gene:protein;0.5230624142105263
1973;SLC22A7;SLC22A7;24;gene:protein;0.612543725
1974;nervous_system;nervous system;265;enzyme source;0.5
1975;Ixabepilone;Ixabepilone;67;drug;0.5294909031249999
1976;SLCO1B1;SLCO1B1;181;gene:protein;0.60059019
1977;SLC22A4;SLC22A4;9;gene:protein;0.572374215
1978;Paclitaxel;Paclitaxel;295;drug;0.5072283604444445
1979;DNA_binding;DNA binding;658;molecular function;0.501603046849711
1980;spinal_ganglion;spinal ganglion;37;enzyme source;0.5
1981;autonomic_neuropathy;autonomic neuropathy;15;disease;0.3333333399999998
1982;ABCC2;ABCC2;80;gene:protein;0.6426962914999998
1983;CFTR;CFTR;474;gene:protein;0.5960772097826089
1984;ABCC10;ABCC10;27;gene:protein;0.6134988444444445
1985;CD9;CD9;1291;gene:protein;0.6286230156190479
1986;atorvastatin;atorvastatin;308;drug;0.5
1987;Uric_acid;Uric acid;484;drug;0.5261197969402986
1988;methionine;methionine;455;drug;0.4670110225000007
1989;gastroenteritis;gastroenteritis;32;disease;0.3333333400000001
1990;Potassium_chloride;Potassium chloride;286;drug;0.5476445145789477
1991;Sjogren_s_syndrome;Sjogren s syndrome;144;disease;0.5
1992;azathioprine;azathioprine;160;drug;0.5
1993;CASP3;CASP3;772;gene:protein;0.6545060721531099
1994;IFI27;IFI27;1538;gene:protein;0.5766275084053162
1995;PLXNB1;PLXNB1;172;gene:protein;0.5632143634375001
1996;alimentary_canal;alimentary canal;99;enzyme source;0.5010683756410257
1997;CBLB;CBLB;423;gene:protein;0.6243249644000001
1998;polynucleotide_5_-hydroxyl-kinase_activity;polynucleotide 5 -hydroxyl-kinase activity;112;molecular function;0.5
1999;interferon-gamma_production;interferon-gamma production;8;biological process;0.5
2000;hereditary_spherocytosis_type_5;hereditary spherocytosis type 5;510;disease;0.5
2001;F11R;F11R;612;gene:protein;0.5899326300000001
2002;Talimogene_laherparepvec;Talimogene laherparepvec;258;drug;0.5315374151515151
2003;herpes_simplex;herpes simplex;201;disease;0.253408132890625
2004;mucositis;mucositis;592;disease;0.5
2005;pulp;pulp;202;enzyme source;0.5
2006;stomatitis;stomatitis;176;disease;0.1999999999999996
2007;saliva;saliva;550;enzyme source;0.5
2008;busulfan;busulfan;379;drug;0.5
2009;acetyl-CoA_C-acyltransferase_activity;acetyl-CoA C-acyltransferase activity;66;molecular function;0.5
2010;blood_coagulation;blood coagulation;64;biological process;0.5023809536363637
2011;SERPINC1;SERPINC1;58;gene:protein;0.6650462180952381
2012;hindlimb;hindlimb;244;enzyme source;0.5008530824444444
2013;intervertebral_disc;intervertebral disc;89;enzyme source;0.5
2014;stomach;stomach;722;enzyme source;0.125
2015;pulmonary_embolism;pulmonary embolism;157;disease;0.5004830921739131
2016;adrenal_gland;adrenal gland;408;enzyme source;0.5
2017;MMP2;MMP2;1734;gene:protein;0.647735217559242
2018;MMP14;MMP14;641;gene:protein;0.6571798067901238
2019;MMP1;MMP1;284;gene:protein;0.5653930974117648
2020;PLG;PLG;465;gene:protein;0.6108294961006292
2021;MMP3;MMP3;239;gene:protein;0.6561162364705881
2022;CTSA;CTSA;82;gene:protein;0.5415934177777779
2023;MMP8;MMP8;246;gene:protein;0.587417627
2024;MMP7;MMP7;685;gene:protein;0.6492712519718312
2025;MIR494;MIR494;94;gene;0.5
2026;MIR10B;MIR10B;163;gene;0.5
2027;FAP;FAP;1115;gene:protein;0.5940630762857142
2028;Wiskott-Aldrich_syndrome;Wiskott-Aldrich syndrome;18;disease;0.5
2029;tongue_cancer;tongue cancer;30;disease;0.3333333399999999
2030;adherens_junction;adherens junction;12;cellular component;0.2727272727272727
2031;MMP28;MMP28;10;gene:protein;0.615391875
2032;SRGN;SRGN;1495;gene:protein;0.5631621975000001
2033;MIR145;MIR145;962;gene;0.5003912366197183
2034;SUDS3;SUDS3;2;gene:protein;0.66205859
2035;S100A10;S100A10;393;gene:protein;0.6349410270000003
2036;invasive_ductal_carcinoma;invasive ductal carcinoma;400;disease;0.5
2037;CTSL;CTSL;70;gene:protein;0.6293690161111113
2038;CTSB;CTSB;440;gene:protein;0.5971959253448276
2039;colon_adenocarcinoma;colon adenocarcinoma;83;disease;0.2677480276190475
2040;cholestanetriol_26-monooxygenase_activity;cholestanetriol 26-monooxygenase activity;1225;molecular function;0.5028303008280255
2041;dinoflagellate_apex;dinoflagellate apex;121;cellular component;0.5
2042;focal_adhesion;focal adhesion;254;cellular component;0.5013900166477273
2043;transdifferentiation;transdifferentiation;83;biological process;0.5
2044;helper_T-lymphocyte;helper T-lymphocyte;209;enzyme source;0.5051851535294117
2045;prostaglandin E2;prostaglandin E2;230;other;0.5295651441212119
2046;heat_acclimation;heat acclimation;5;biological process;0.5
2047;PPP2R5E;PPP2R5E;9;gene:protein;0.71112216
2048;CCL20;CCL20;231;gene:protein;0.6605051118181821
2049;MIR17HG;MIR17HG;329;gene:protein;0.5024182833333333
2050;EFS;EFS;493;gene:protein;0.5904295754929575
2051;Tremelimumab;Tremelimumab;82;drug;0.5357849702439025
2052;ISG20;ISG20;3118;gene:protein;0.5515892148397974
2053;RNF20;RNF20;149;gene:protein;0.6689584369230771
2054;HMGB1;HMGB1;2855;gene:protein;0.6109947388888889
2055;rectum_cancer;rectum cancer;173;disease;0.5143165503529412
2056;ITGAM;ITGAM;3251;gene:protein;0.6298335985429138
2057;seminoma;seminoma;62;disease;0.5
2058;TNFRSF18;TNFRSF18;778;gene:protein;0.6462249267692308
2059;RPL10;RPL10;261;gene:protein;0.6441915850000001
2060;BACE1;BACE1;181;gene:protein;0.6143201479166667
2061;SELL;SELL;430;gene:protein;0.6161983119310345
2062;congenital_bile_acid_synthesis_defect;congenital bile acid synthesis defect;222;disease;0.5
2063;PC;PC;4567;gene:protein;0.4082256032748537
2064;BTF3P11;BTF3P11;4968;gene;0.5
2065;TH;TH;305;gene:protein;0.6184866287301587
2066;thyroiditis;thyroiditis;21;disease;0.1666666699999999
2067;LGSN;LGSN;57;gene:protein;0.5
2068;ATP6V0D2;ATP6V0D2;16;gene:protein;0.589085238
2069;NFATC1;NFATC1;831;gene:protein;0.6440236049635036
2070;mTOR_signaling_pathway;mTOR signaling pathway;48;pathway;0.5
2071;LINC01672;LINC01672;2507;gene;0.5
2072;CASP4;CASP4;184;gene:protein;0.652389062
2073;TNNT1;TNNT1;135;gene:protein;0.5659404405263158
2074;RHOT1;RHOT1;52;gene:protein;0.6672785007692308
2075;GJA1;GJA1;965;gene:protein;0.5961857236764707
2076;mitophagy;mitophagy;879;biological process;0.5
2077;LST1;LST1;3;gene:protein;0.5409757
2078;exocyst;exocyst;4;cellular component;0.5
2079;TRAK1;TRAK1;1;gene:protein;0.73479825
2080;TRAK2;TRAK2;1;gene:protein;0.73179805
2081;SNCA;SNCA;456;gene:protein;0.6072472301388889
2082;CX3CR1;CX3CR1;470;gene:protein;0.63410491390625
2083;Fanconi_anemia_complementation_group_D2;Fanconi anemia complementation group D2;624;disease;0.6705068193181819
2084;FXN;FXN;1083;gene:protein;0.5645152551898737
2085;filament;filament;310;enzyme source;0.5
2086;interstrand_cross-link_repair;interstrand cross-link repair;17;biological process;0.4666666679999999
2087;Fanconi_anemia_complementation_group_I;Fanconi anemia complementation group I;31;disease;0.6716280490000001
2088;Fanconi_anaemia_nuclear_complex;Fanconi anaemia nuclear complex;20;cellular component;0.5
2089;immunodeficiency_13;immunodeficiency 13;70;disease;0.5
2090;CX3CL1;CX3CL1;589;gene:protein;0.6543054274285713
2091;chromatin_adaptor;chromatin adaptor;11;molecular function;0.5
2092;TWNK;TWNK;39;gene:protein;0.4384225727272728
2093;CDDP;CDDP;1495;other;0.5294809678461537
2094;mitomycin;mitomycin;20;drug;0.5019607866666667
2095;indole-3-glycerol-phosphate_lyase_activity;indole-3-glycerol-phosphate lyase activity;1658;molecular function;0.5
2096;HDAC4;HDAC4;5798;gene:protein;0.5922553171548619
2097;SAHA;SAHA;1644;other;0.5332202970833334
2098;Nicotinamide;Nicotinamide;669;drug;0.4626357379166677
2099;Adenine;Adenine;668;drug;0.1896452890390388
2100;HDAC5;HDAC5;262;gene:protein;0.6629154902173913
2101;HDAC2;HDAC2;844;gene:protein;0.660737274153006
2102;VPA;VPA;1852;other;0.5335087321167883
2103;NHLH1;NHLH1;7;gene:protein;0.5651596716666666
2104;Romidepsin;Romidepsin;646;drug;0.5120083649350649
2105;HEP-3B_cell;HEP-3B cell;18;enzyme source;0.5
2106;HYAL2;HYAL2;28;gene:protein;0.6115590280000001
2107;HYAL1;HYAL1;61;gene:protein;0.5915273169230769
2108;juvenile_rheumatoid_arthritis;juvenile rheumatoid arthritis;59;disease;0.5015673986206897
2109;pulmonary_hypertension;pulmonary hypertension;240;disease;0.3333333399999996
2110;TOR_complex;TOR complex;218;cellular component;0.5
2111;MAPK3;MAPK3;33;gene:protein;0.6817425192307691
2112;POLG2;POLG2;27;gene:protein;0.6883680833333333
2113;KIF5B;KIF5B;19;gene:protein;0.6445538216666667
2114;RAB32;RAB32;11;gene:protein;0.6646562
2115;POLRMT;POLRMT;41;gene:protein;0.6436725466666666
2116;TFAM;TFAM;72;gene:protein;0.6300355213333335
2117;TFB1M;TFB1M;5;gene:protein;0.6829619
2118;COX10;COX10;4;gene:protein;0.58989388
2119;eculizumab;eculizumab;63;drug;0.5
2120;ravulizumab;ravulizumab;4;drug;0.5
2121;pore_complex;pore complex;674;cellular component;0.4965815888796681
2122;SMAD1;SMAD1;365;gene:protein;0.6636209678947371
2123;TGFBR1;TGFBR1;236;gene:protein;0.6261726777272728
2124;GIPC1;GIPC1;38;gene:protein;0.6359556427777777
2125;microvessel;microvessel;247;enzyme source;0.5
2126;TJP1;TJP1;384;gene:protein;0.6442474967692311
2127;DLG4;DLG4;144;gene:protein;0.5927905619047619
2128;SMAD5;SMAD5;165;gene:protein;0.6856208651282052
2129;mesoderm;mesoderm;133;enzyme source;0.5
2130;division_septum_assembly;division septum assembly;2;biological process;0.5
2131;cellular_response_to_DNA_damage_stimulus;cellular response to DNA damage stimulus;312;biological process;0.5170712387837837
2132;microglia;microglia;1488;enzyme source;0.5
2133;axon;axon;188;cellular component;0.125603689879518
2134;KPNA2;KPNA2;151;gene:protein;0.6690655464285715
2135;brain_cancer;brain cancer;28;disease;0.5496018815789473
2136;anaplastic_astrocytoma;anaplastic astrocytoma;14;disease;0.3472222283333332
2137;CDKN2A;CDKN2A;1609;gene:protein;0.6525642703794636
2138;diapedesis;diapedesis;15;biological process;0.33333334
2139;encephalomyelitis;encephalomyelitis;112;disease;0.3333333399999997
2140;cerebrospinal_fluid_circulation;cerebrospinal fluid circulation;21;biological process;0.5
2141;subarachnoid_space;subarachnoid space;31;enzyme source;0.5
2142;methylated-DNA-[protein]-cysteine_S-methyltransferase_activity;methylated-DNA-[protein]-cysteine S-methyltransferase activity;850;molecular function;0.5686047414545458
2143;interleukin-13_receptor_activity;interleukin-13 receptor activity;171;molecular function;0.5
2144;CCR2;CCR2;620;gene:protein;0.6429307827027028
2145;PRAME;PRAME;2319;gene:protein;0.589203565625
2146;commercial_preparation;commercial preparation;8;enzyme source;0.5
2147;negative_regulation_of_adenylate_cyclase-activating_adrenergic_receptor_signaling_pathway;negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway;1097;biological process;0.5
2148;olanzapine;olanzapine;77;drug;0.5
2149;erlotinib;erlotinib;750;drug;0.5
2150;Protoporphyrin;Protoporphyrin;31;drug;0.5
2151;pancreatic_ductal_adenocarcinoma;pancreatic ductal adenocarcinoma;372;disease;0.2601819960377358
2152;5-fluorouracil;5-fluorouracil;502;other;0.517046516231884
2153;NKX6-2;NKX6-2;66;gene:protein;0.53318386
2154;Tetracycline;Tetracycline;172;drug;0.5324220666666667
2155;Chloramphenicol;Chloramphenicol;109;drug;0.5602120468421053
2156;rucaparib;rucaparib;60;drug;0.5
2157;Buschke-Ollendorff_syndrome;Buschke-Ollendorff syndrome;119;disease;0.5
2158;nonspecific_interstitial_pneumonia;nonspecific interstitial pneumonia;18;disease;0.5186307622222223
2159;fibroblast_activation;fibroblast activation;56;biological process;0.5
2160;NAA50;NAA50;625;gene:protein;0.6376603155192877
2161;ZNF77;ZNF77;23;gene:protein;0.5900345158333333
2162;MIR215;MIR215;127;gene;0.5
2163;LCN2;LCN2;1302;gene:protein;0.618051505915493
2164;regulation_of_transcription__DNA-templated;regulation of transcription DNA-templated;57;biological process;0.5047058740816328
2165;breast_cancer;breast cancer;553;disease;0.5039863834680135
2166;EPCAM;EPCAM;207;gene:protein;0.6564098170588233
2167;CARD9;CARD9;14;gene:protein;0.6735857071428571
2168;UCHL1;UCHL1;979;gene:protein;0.6297462752631579
2169;HUWE1;HUWE1;296;gene:protein;0.6677101443333331
2170;trophoblast;trophoblast;183;enzyme source;0.3333333399999996
2171;yolk_sac;yolk sac;52;enzyme source;0.5
2172;spermatozoon;spermatozoon;10;enzyme source;0.5
2173;placenta;placenta;415;enzyme source;0.5
2174;egg;egg;227;enzyme source;0.5
2175;NFYA;NFYA;85;gene:protein;0.6361064193333335
2176;gill;gill;44;enzyme source;0.3363636426666667
2177;endoderm;endoderm;113;enzyme source;0.3496124097674417
2178;syncytiotrophoblast;syncytiotrophoblast;21;enzyme source;0.5
2179;uterine_wall;uterine wall;3;enzyme source;0.5
2180;MOGS;MOGS;10;gene:protein;0.535139186
2181;chorioallantois;chorioallantois;53;enzyme source;0.5
2182;fetal_membrane;fetal membrane;20;enzyme source;0.14285715
2183;cytotrophoblast;cytotrophoblast;16;enzyme source;0.3333333399999998
2184;syncytium;syncytium;12;anatomical entity:enzyme source;0.5
2185;ERVFRD-1;ERVFRD-1;1;gene:protein;0.6827694
2186;acrosome_reaction;acrosome reaction;8;biological process;0.5
2187;ERVW-1;ERVW-1;89;gene:protein;0.5048487536170213
2188;embryo_development;embryo development;111;biological process;0.1560819083333333
2189;double-strand_break_repair_via_alternative_nonhomologous_end_joining;double-strand break repair via alternative nonhomologous end joining;93;biological process;0.51746552875
2190;double-strand_break_repair_via_classical_nonhomologous_end_joining;double-strand break repair via classical nonhomologous end joining;36;biological process;0.5
2191;LIG3;LIG3;85;gene:protein;0.6414186146153846
2192;XRCC5;XRCC5;256;gene:protein;0.6955778016666668
2193;XRCC6;XRCC6;389;gene:protein;0.6898277356410255
2194;DNA_ligation;DNA ligation;4;biological process;0.5
2195;LINC01703;LINC01703;36;gene;0.5
2196;MALAT1;MALAT1;7768;gene;0.5100323310937499
2197;CHEK2;CHEK2;607;gene:protein;0.6987981659701492
2198;tamoxifen;tamoxifen;1134;drug;0.5
2199;neural_crest;neural crest;68;enzyme source;0.125
2200;KRAS;KRAS;3714;gene:protein;0.6390355936328876
2201;T-cell_acute_lymphoblastic_leukemia;T-cell acute lymphoblastic leukemia;97;disease;0.516345557012987
2202;WRN;WRN;215;gene:protein;0.6387338453846156
2203;Rucaparib;Rucaparib;18;drug;0.5
2204;PRAM1;PRAM1;105;gene:protein;0.5377374242424242
2205;HDAC6;HDAC6;3429;gene:protein;0.6204224161718757
2206;PLAUR;PLAUR;53;gene:protein;0.6438441558333333
2207;tubulin_deacetylation;tubulin deacetylation;9;biological process;0.5
2208;oxygen_homeostasis;oxygen homeostasis;5;biological process;0.5
2209;uterine_cervix;uterine cervix;156;enzyme source;0.5
2210;mismatch_repair;mismatch repair;536;biological process;0.3680171968156423
2211;nucleotide-excision_repair;nucleotide-excision repair;317;biological process;0.3464224913592233
